smiles,synthon_id,synthon_number,bb_id
CC=1C=C(Cl)C=C(Cl)C1OCC(=O)O,18905924,2,EN300-7364590
Cl.CN1CCCC(CC(=O)O)C1,18906804,2,EN300-20874741
OC(=O)C1(CC1)C=2C=CC=CC2C#N,18941788,2,EN300-306905
OC(=O)C1=CNC=2C=CC=NC12,18955412,2,EN300-184296
[Na+].[O-]C(=O)C(CC1=CNC=2C=CC=CC12)NC(=O)C=3C=CC(F)=CC3,18955426,2,EN300-03930
"OC(=O)[C@@H](CC1=CNC=2C=CC=CC12)NC(=O)C=3C=CC(F)=CC3 |o1:3,r|",18955444,2,EN300-26981295
"CN1C=C(C=N1)[C@@H]2C[C@H]2C(=O)O |&1:6,8,r|",18980142,2,EN300-250334
"OC(=O)[C@@H]1C[C@H]1C=2C=CC(=CC2)C(F)(F)F |&1:3,5,r|",18980144,2,EN300-250779
"CC=1C=CC(=CC1)[C@@H]2OCCC[C@H]2C(=O)O |&1:7,12,r|",18980150,2,EN300-253717
"C[C@@H]1CC[C@@H](O1)C(=O)O |&1:1,4,r|",18983914,2,EN300-248502
"OC(=O)[C@@H]1C[C@H]1C=2C=CC=CC2C(F)(F)F |&1:3,5,r|",18984002,2,EN300-250436
"COC=1C=CC=CC1[C@@H]2C[C@H]2C(=O)O |&1:8,10,r|",18984004,2,EN300-250467
"OC(=O)[C@@H]1C[C@H]1C=2C=CC=C(Cl)C2 |&1:3,5,r|",18984006,2,EN300-250781
"OC(=O)[C@@H]1C[C@H]1C=2C=C(Cl)C=C(Cl)C2 |&1:3,5,r|",18984570,2,EN300-90599
"COC=1C=CC(OC)=C(C1)[C@@H]2C[C@H]2C(=O)O |&1:10,12,r|",18984692,2,EN300-173353
"CC=1C=CSC1[C@@H]2C[C@H]2C(=O)O |&1:6,8,r|",18984730,2,EN300-114995
COC=1C=CC(Cl)=C(C1)C(=O)O,19105758,2,EN300-92569
OC(=O)COC=1C=CC=C(C1)N2C=NN=C2,19105856,2,EN300-1011814
OC(=O)C=1C=CC=NC1O,19106172,2,EN300-17753
OC(=O)CCC=1C=C(F)C=C(F)C1,19115524,2,EN300-1856278
CCN1N=C(C=C1C(F)(F)F)C(=O)O,19115912,2,EN300-83729
CC(CCCC(=O)O)C=1C=CC=CC1,19116100,2,EN300-8592146
OC(=O)C=1C=C(F)C=C(C1)C2CC2,19117342,2,EN300-705542
CC=1C(=NC=2C=CC=CC2C1C(=O)O)C3CC3,19117366,2,EN300-126687
OC(=O)C=1C=NC(OC2CCOCC2)=CN1,19117972,2,EN300-10458101
OC(=O)C=1C=CC=2C(F)=CC(F)=CC2N1,19119310,2,EN300-625802
COC=1C=C2C=CC(=NC2=CC1F)C(=O)O,19119352,2,EN300-11370410
COC=1C(F)=CC=CC1C(=O)O,19125730,2,EN300-175521
OC(=O)C=1C=NC(=CN1)C=2C=CC=CC2,19127858,2,EN300-192197
Cl.OC(=O)CC1=CN=C(N1)C2CC2,19129546,2,EN300-26690709
OC(=O)C1(CC1)C=2C=CC(Cl)=NC2,19130700,2,EN300-123695
COC=1C=CC(=CN1)C2(CC2)C(=O)O,19130714,2,EN300-1857356
Cl.CN(C)CC(CC(=O)O)C(F)(F)F,19137188,2,EN300-26860848
Cl.CN1CCC(CC1)OCCC(=O)O,19174360,2,EN300-7544377
Cl.COCCN(C)CC(=O)O,19174402,2,EN300-6487405
Cl.COCC(N(C)C)C(=O)O,19174446,2,EN300-27148470
Cl.OC(=O)CN1CCCC(C1)OCC(F)F,19174492,2,EN300-27684838
Cl.OC(=O)CN1CCC(CC1)OCC(F)F,19174538,2,EN300-27684837
OC(=O)C=1C=CC(=CC1)C=2C=CNN2,19174934,2,EN300-102271
OC(=O)CCC=1C=CC=C2OCCOC12,19178428,2,EN300-1138940
CC=1C=C(C)C=C(/C=C/C(=O)O)C1,19179026,2,EN300-833092
OC(=O)C=1C=CC=CC1N2N=CC=N2,19179684,2,EN300-2662042
COC=1C=CC(COC2CC2C(=O)O)=CC1,19259288,2,EN300-26679048
OC(=O)C1=NNC=2N=CC=C(Cl)C12,19261414,2,EN300-22977498
OC(=O)C1=CC=2OC(Br)=CC2S1,19261716,2,EN300-26677672
CC=1C=C(C)C(C)=C(C1)C(=O)O,19262456,2,EN300-135724
"OC(=O)CC[C@@H]1C[C@H]1CC2CC2 |&1:5,7,r|",19264272,2,EN300-26863411
CC=1C=CN(CC(=O)O)N1,19436782,2,EN300-83545
OC(=O)CCC1=NC=2C=CC=C(Cl)C2N1,19436922,2,EN300-101228
CC=1C=C(C=CC1F)C(C)(C)C(=O)O,19436960,2,EN300-1137906
OC(=O)C1=C(I)C=NN1C2CCCC2,19437644,2,EN300-651323
OC(C(=O)O)C=1C=CSC1,19437702,2,EN300-192959
OC(=O)C1=C(N=C2N=CC=CN12)C=3C=CC=CC3,19437740,2,EN300-15625358
OC(=O)C=1C=CC(F)=C(C1)C2CC2,19437782,2,EN300-705528
OC(=O)C=1C=CC=2C=C(Cl)C=CC2C1,19438260,2,EN300-211915
CC1=COC=2C=CC(=CC12)C(=O)O,19438520,2,EN300-217295
OC(=O)C=1C=CC(OC(F)(F)C(F)F)=CC1,19458106,2,EN300-7387852
CC=1C=C(OC(F)(F)F)C=CC1C(=O)O,19458148,2,EN300-73567
OC(=O)CC1CCCC21CC2,19458620,2,EN300-2967704
OC(=O)C1=NNC=2C=C(F)C(Br)=CC12,19458760,2,EN300-1616846
CC=1C=CC=C(/C=C/C(=O)O)C1,19464876,2,EN300-364980
CC=1C=CC(/C=C/C(=O)O)=CC1,19464936,2,EN300-396492
OC(=O)C=1C=C(Br)C=C(OC(F)F)C1,19467466,2,EN300-3295900
Cl.OC(=O)C1CCN2CCCC2C1,19468396,2,EN300-26864020
[Li+].CC1C(ON=C1C)C(=O)[O-],19469062,2,EN300-26974824
CCCCCC1=CC=C(O1)C(=O)O,19470542,2,EN300-8132959
OC(=O)C=1C=CC(=CC1)C=2C=CC=NC2,19472434,2,EN300-214837
[K+].CC(=O)NC=1C=CC(SCC(=O)[O-])=CC1,19483502,2,EN300-35121
[K+].CC=1C=CN2N=CC(C(=O)[O-])=C2N1,19485776,2,EN300-6481337
COC=1C=C(C)C(C(=O)O)=C(C)C1,19493582,2,EN300-108416
CN1N=C(C(=O)O)C=2CCCC21,19493722,2,EN300-102444
OC(=O)CCC(=C)Br,19493792,2,EN300-1709128
OC(=O)CN1C=CC=C([N+](=O)[O-])C1=O,19494032,2,EN300-8546654
NC(=O)[C@H]1CC[C@@H](CC1)C(=O)O,19494066,2,EN300-2140729
OC(=O)C1=CC=C(OC=2C=CC=3OCOC3C2)O1,19494426,2,EN300-23743915
OC(=O)C1=CSC(=C1)C=2C=CC=CC2,19499048,2,EN300-24788
Cl.OC(=O)C1CCN(CCC#C)CC1,19502118,2,EN300-26967566
OC(=O)C=1C=CC(=CC1[N+](=O)[O-])[N+](=O)[O-],19505242,2,EN300-17055
CCCC1=NC=2C(C)=CC(=CC2N1)C(=O)O,19509950,2,EN300-7373240
CC1=CC(C(=O)O)=C(C)N1C=2C=CN=CC2,19518784,2,EN300-307513
CC(C)(C)OC(=O)N1CCC(CC1)N2N=CC(=N2)C(=O)O,19519190,2,EN300-6760236
OC(=O)CN1N=CC=2C=CC=C(Br)C2C1=O,19522882,2,EN300-27776878
OC(=O)CN1N=CC=2C=CC(Br)=CC2C1=O,19522928,2,EN300-22112001
OC(=O)C1(CC1)C=2C=CC=3OC(F)(F)OC3C2,19565894,2,EN300-1716222
CC(C)N1N=CC(=N1)C(=O)O,19613788,2,EN300-7712314
OC(=O)CCCCCCC#C,19613884,2,EN300-201051
OC(=O)CN1C=C(I)C=CC1=O,19614338,2,EN300-7875718
OC(=O)C=1C=NN(N1)C2CCOC2,19614916,2,EN300-27745655
Cl.CN(CC(=O)O)C1CCC1,19618478,2,EN300-249287
OC(=O)C=1C=C(C=CC1C(F)(F)F)C(F)(F)F,19619904,2,EN300-7400846
OC(=O)C=1C=CC(OC=2C=CC(Cl)=CC2)=CC1,19620006,2,EN300-7363410
CC=1C=CC(OC=2C=CC(=CC2)C(=O)O)=CC1,19620044,2,EN300-7387880
OC(=O)C=1C=CC=2N=C(Br)SC2C1,19620080,2,EN300-69151
CC=1C=CC(=CC1)C2(CC2)C(=O)O,19620168,2,EN300-132113
CC1=C(C(=O)O)C(C)(C)CCC1,19620312,2,EN300-2999742
CC=1C=CC=2C(=NNC2C1)C(=O)O,19620336,2,EN300-1709590
OC(=O)C=1NN=C2COCC12,19621074,2,EN300-6767510
CC1(C)CC(=O)CCC1C(=O)O,19621470,2,EN300-182690
OC(C(=O)O)C1=CCCCC1,19621548,2,EN300-2968126
CC=1C=CC=2SC=C(C(=O)O)C2C1,19621730,2,EN300-3007954
OC(=O)CC1=CSC(Cl)=N1,19621784,2,EN300-7226463
CN1C=NC=2CC(CCC21)C(=O)O,19621818,2,EN300-342022
COC=1C=C(C(=O)O)C(OC)=CC1Cl,19621984,2,EN300-8685979
COCCNC(=O)C=1C=CC(=CC1)C(=O)O,19622082,2,EN300-10183168
OC(=O)C1(CCCC1)NS(=O)(=O)C=2C=CC=C(F)C2,19622218,2,EN300-23771037
OC(=O)C1(CCCC1)NS(=O)(=O)C=2C=CC=CC2F,19622238,2,EN300-24067049
OC(=O)C1(CCCC1)NS(=O)(=O)C=2C=CC=CC2Br,19622280,2,EN300-16107568
OC(=O)C1=NN(C=2CCCCC12)C=3C=CC=CC3,19622400,2,EN300-6503092
CNS(=O)(=O)C=1C=CSC1C(=O)O,19622446,2,EN300-5458754
CN1C=C2CC(CCC2=N1)C(=O)O,19625582,2,EN300-7430315
OC(=O)C1OCCC=2C=C(Br)C=CC12,19626188,2,EN300-27081771
CN(C)C1=NC=2C=CC(=CC2S1)C(=O)O,19628250,2,EN300-9454041
CC=1C=CC=C2C=CC(=NC12)C(=O)O,19628492,2,EN300-104942
CC=1C=CC=2C=CC(=NC2C1)C(=O)O,19628528,2,EN300-2671990
CC1COC(C(=O)O)C=2C=CC=CC12,19628638,2,EN300-27118121
CC=1C=CC=C2C(OCCC12)C(=O)O,19628676,2,EN300-174835
CC=1C=CC=2CCOC(C(=O)O)C2C1,19628714,2,EN300-2754692
CSC=1C=CC=C(CC(=O)O)C1,19634816,2,EN300-1139026
COCC=1C=C(Br)C=C(C1)C(=O)O,19637542,2,EN300-333345
CC(C)(C)OC(=O)N1CCC(CC(=O)O)C(F)(F)C1,19645374,2,EN300-6732095
OC(=O)C=1C=C2C=CC=C(Br)C2=CN1,19645484,2,EN300-398311
[Na+].[O-]C(=O)[C@@H]1CCCN1C2COC2,19646276,2,EN300-28230465
CN1N=C(C(=O)O)C=2CC(C)(C)CCC21,19657014,2,EN300-1681048
OC(=O)CC1CCC2(COC2)CC1,19657120,2,EN300-22142194
OC(=O)C=1N=CC(Br)=CC1Cl,19660456,2,EN300-132721
CCN(C)C(=O)C=1C=CC(=CC1)C(=O)O,19660558,2,EN300-5339146
CC(C)(C1CCOC1)C(=O)O,19661022,2,EN300-1244559
OC(=O)C1OCCC=2C(Br)=CC=CC12,19661184,2,EN300-8940170
[Na+].[O-]C(=O)C1=CSC(=N1)C2CCOCC2,19661562,2,EN300-28234104
[Na+].[O-]C(=O)C1=NC(=NN1)C=2C=NC=C(Br)C2,19661678,2,EN300-28234288
OC(=O)C1CCCN(C1)S(=O)(=O)C(F)(F)F,19662388,2,EN300-1001188
OC(=O)C=1C=CC(Br)=C(Cl)C1Cl,19662612,2,EN300-1276350
OC(=O)CN1C=C(F)C=CC1=O,19664160,2,EN300-4293788
CC=1C=CC(=O)N(CC(=O)O)C1,19664192,2,EN300-7828294
Cl.OC(=O)C1=CN2N=CC=CC2=N1,19664862,2,EN300-27102085
CNC(=O)NC=1C=CC(=CC1)C(=O)O,19666682,2,EN300-701349
OC(=O)C=1C=CC(C#C)=CC1F,19666926,2,EN300-3012886
OC(=O)C=1C=CC(C#CC2CC2)=CC1,19666952,2,EN300-6493538
CC=1C=C(C#C)C=CC1C(=O)O,19666980,2,EN300-7850448
CC(C)(C)OC(=O)NCC#CC=1C=CC(=CC1)C(=O)O,19667010,2,EN300-26367874
CC=1C=C(C=CC1C#C)C(=O)O,19667040,2,EN300-3039557
OC(=O)C=1C=CC(C#C)=CC1C(F)(F)F,19667066,2,EN300-5425131
OC(=O)C=1C=CC(C#C)=C(Cl)C1,19667086,2,EN300-3035928
OC(=O)C=1C=CC(C#C)=C(F)C1,19667116,2,EN300-3035935
COC=1C=C(C#C)C=CC1C(=O)O,19667146,2,EN300-27081439
OC(=O)C=1C=C(F)C(C#C)=CC1F,19667176,2,EN300-27081462
OC(=O)C=1C(F)=CC(C#C)=CC1F,19667206,2,EN300-27081463
OC(=O)C=1C=CC(C#C)=C(Cl)C1F,19667236,2,EN300-27081477
COC=1C=CC(=CC1)C(O)C(=O)O,19667274,2,EN300-123493
O.OC(C(=O)O)C=1C=CC(O)=CC1,19667286,2,EN300-8107592
OC(C(=O)O)C=1C=CC(O)=C(OC(F)(F)F)C1,19667298,2,EN300-18907259
COC=1C=CC(=CC1Br)C(O)C(=O)O,19667310,2,EN300-151040
CC1=NN(C(C)=C1C(=O)O)C=2C=CC=CC2C,19713976,2,EN300-12771033
OC(=O)C1CCCN(C1)S(=O)(=O)C(F)F,19714058,2,EN300-933234
OC(=O)C=1C=NN(C1)C2COC2,19714216,2,EN300-23909311
OC(=O)C1CCCC2(C1)NC(=O)NC2=O,19714314,2,EN300-5446636
OC(=O)C=1C=CC(Br)=CC1C(=O)C=2C=CC=CC2,19714572,2,EN300-19059198
CN1C=C(C=N1)N2CCC(C(=O)O)C2=O,19714658,2,EN300-5340666
NC(=O)C1=NC(=CS1)C(=O)O,19714778,2,EN300-2921754
OC(=O)C=1C=NN2CCCCOC12,19715038,2,EN300-23030513
Cl.CN(CC(=O)O)CC=1C=CC=CC1Cl,19715060,2,EN300-10053565
OC(=O)C=1C=CC(Cl)=C(C#C)C1,19715090,2,EN300-3035929
OC(=O)C1(CCC1)C=2C=C(Br)C=CC2F,19715254,2,EN300-1913425
OC(=O)C1(CCC1)C=2C=CC=CC2Br,19715290,2,EN300-115094
OC(=O)C1COC=2C=CC(Br)=CC2O1,19715916,2,EN300-6512768
Cl.CN(CC(=O)O)CC=1C=CC(C)=CC1,19716112,2,EN300-10053225
COC=1C=CN2C=C(N=C2C1)C(=O)O,19730488,2,EN300-312266
Cl.OC(=O)C1=CN2C=C(Cl)C=C(Br)C2=N1,19730522,2,EN300-27159169
OC(=O)C1=CN2C=CC=C(C2=N1)C(F)(F)F,19730560,2,EN300-7413546
OC(=O)CN1C=C(Br)C=C(I)C1=O,19739186,2,EN300-28246882
COC=1C=C(CC(=O)O)C(OC)=CC1Br,19743490,2,EN300-9438935
OC(=O)C1=CN=C(NC=2C=CC(F)=CC2)S1,19743858,2,EN300-10730190
COC=1C=C(Br)C=C(OC)C1CC(=O)O,19745140,2,EN300-1897064
COC=1C=C(CC(=O)O)C=CC1Br,19745530,2,EN300-172433
OC(=O)CC=1C(F)=CC(Br)=CC1F,19745568,2,EN300-267444
OC(=O)C1(CC1)C=2C=CC(Br)=CC2F,19745606,2,EN300-1897325
OC(=O)CC=1C=CC(Br)=CC1[N+](=O)[O-],19745644,2,EN300-104720
CC(C)(C(=O)O)C=1C=CC(Br)=CC1F,19745682,2,EN300-1893316
OC(=O)CC=1C=CC(Br)=C(C1)C(F)(F)F,19745722,2,EN300-2007182
OC(=O)CC=1C=CC(Br)=CC1C(F)(F)F,19745760,2,EN300-9478474
CC=1C=C(CC(=O)O)C=C(C)C1Br,19745874,2,EN300-2007109
COC=1C=C(CC(=O)O)C=C(OC)C1Br,19745912,2,EN300-1925914
CN1N=C(Br)C=2C=CC(=CC12)C(=O)O,19748464,2,EN300-7421190
OC(=O)C=1C(O)=CC=C(Cl)C1F,19875362,2,EN300-19539372
OC(=O)C=1N=NN2CCCCC12,19875438,2,EN300-19622330
OC(=O)C=1C=CC=C2C(I)=NNC12,19875736,2,EN300-22142166
OC(=O)C=1C=C(Cl)C(I)=CC1F,19875972,2,EN300-22879581
CC1(OCCO1)C2=CC(Br)=C(S2)C(=O)O,19876060,2,EN300-7563463
OC(=O)C1=C2CCCN2C(=O)N=C1O,19876100,2,EN300-26673867
Cl.CC1=NN=C2CC(CCN12)C(=O)O,19876270,2,EN300-26982750
CC=1C=C(Cl)N=C2C=C(C=CC12)C(=O)O,19876448,2,EN300-27163384
CC1(C)OCC=2C=CC(=CC2O1)C(=O)O,19876716,2,EN300-27114876
Cl.CC1=CN2CCCC(C(=O)O)C2=N1,19876774,2,EN300-27115363
"CN1C(S)=NN=C1[C@@H]2CCC[C@@H]2C(=O)O |&1:7,11,r|",19876814,2,EN300-27126386
"CN1C=NN=C1[C@@H]2CCC[C@@H]2C(=O)O |&1:6,10,r|",19876904,2,EN300-27143628
"OC(=O)[C@@H]1CCC[C@@H]1C=2N=CNN2 |&1:3,7,r|",19876944,2,EN300-27144366
OC(=O)C1=CC=2N=C(F)C=CC2O1,19876982,2,EN300-27144412
OC(=O)C1CCCC=2C(I)=NNC12,19877062,2,EN300-27144698
"Cl.OC(=O)[C@@H]1CC[C@H](C1)OC=2C=CN=CC2 |&1:4,7,r|",19877138,2,EN300-27145124
OC(=O)CCN1N=C(O)C=2CCCCC21,19877174,2,EN300-27147218
Cl.OC(=O)CCC1=CN=C2COCCN12,19877356,2,EN300-27149438
Cl.OC(=O)CCC1=CN=C2CCCCN12,19877410,2,EN300-27149853
OC(=O)C=1C=CC(=NN1)C2CCCO2,19878188,2,EN300-27701922
COCOC=1C=CC(Cl)=C(F)C1C(=O)O,19878338,2,EN300-27708216
COC1(CCC1)C=2C=CC=C(C2)C(=O)O,19878704,2,EN300-27722112
Cl.OC(=O)C1CCCN1CC=2C=CSC2,19879224,2,EN300-27739266
Cl.CCC=1N=C2C=CC(Br)=CN2C1C(=O)O,19879280,2,EN300-27745686
CC1=C(N=NN1CC=2C=CC=CC2)C(=O)O,19879708,2,EN300-95839
CC(C)C1=C(N=NN1C=2C=CC=CC2)C(=O)O,19879776,2,EN300-7501631
CC=1C=C(Cl)C=C(C(=O)O)C1O,19879878,2,EN300-7793208
OC(=O)C1CC(C1)C=2C=CC(Cl)=CC2,19880282,2,EN300-104862
OC(=O)C1CC2(C1)CCC(F)(F)CC2,19880320,2,EN300-8837107
OC(=O)[C@H]1C[C@H](C1)C=2C=CC(O)=CC2,19880398,2,EN300-194752
OC(=O)C1(CCC2O1)C=3C=CC=CC23,19882254,2,EN300-25406228
OC(=O)C=1C=CN(N1)C2CC2,19882292,2,EN300-1105336
CCCCN1C=CC(=N1)C(=O)O,19882330,2,EN300-92802
CC1=CC(=NN1CCO)C(=O)O,19882364,2,EN300-6739934
CN1N=C(C=C1C2CCCCC2)C(=O)O,19882502,2,EN300-9531308
CCCC1=CC(=NN1C=2C=CC=CC2)C(=O)O,19882634,2,EN300-1628237
OC(=O)C1=NN(C=2CCCC12)C=3C=CC(Cl)=CC3,19882660,2,EN300-7436800
OC(=O)C=1SC(Br)=CC1Br,19882764,2,EN300-216751
CC(C)N1C=C(C(=O)O)C(=O)NC1=O,19882820,2,EN300-1602826
COC=1C=C(N=C2C=CC=CC12)C(=O)O,19883098,2,EN300-5308752
OC(=O)C=1C=CC=2C=C(C=CC2N1)[N+](=O)[O-],19883134,2,EN300-104946
COC=1C=C2N=C(C=C(Cl)C2=CC1OC)C(=O)O,19883166,2,EN300-7352608
CC=1N=C(OC1C(=O)O)C2CCC2,19884006,2,EN300-3083861
OC(=O)CC=1C=CC=C(F)C1Cl,19884192,2,EN300-1986259
OC(=O)CC=1C=CC=C(Br)C1Cl,19884226,2,EN300-1720146
COC=1C=CC(Cl)=C(CC(=O)O)C1,19884260,2,EN300-719634
OC(=O)C1(CC1)C=2C=CC(Cl)=CC2Cl,19884294,2,EN300-1965270
CC(C)(C(=O)O)C=1C=CC(Cl)=CC1Cl,19884362,2,EN300-1137920
OC(=O)C1(CC1)C=2C=CC(F)=CC2Cl,19884396,2,EN300-1984406
OC(=O)CC=1C=C(C=CC1Cl)C(F)(F)F,19884430,2,EN300-1138830
OC(=O)C1(CCCCC1)C=2C=CC=CC2Cl,19884466,2,EN300-214536
Cl.CC(C)(C)C1=CN2CCCC(C(=O)O)C2=N1,19884552,2,EN300-27114883
"OC(=O)[C@@H]1CCC[C@@H]1C2=NNC(S)=N2 |&1:3,7,r|",19884592,2,EN300-27113455
Cl.CC=1C=NN(C)C1CC(=O)O,19884850,2,EN300-6496823
OC(=O)C=1C=CC(=O)N(CC(F)(F)F)N1,19885080,2,EN300-1225269
CC=1N=C2C=CC=CN2C1CC(=O)O,19885302,2,EN300-2685101
OC(=O)C1=CN=CN1C=2C=CC(Br)=CC2,19885494,2,EN300-6194208
OC(=O)C=1C=CC(=NN1)C(F)(F)F,19885554,2,EN300-5258635
OC(=O)C1=CC=2C=CC(Br)=NC2N1,19886268,2,EN300-1719670
OC(=O)C1OC2CCC1C2,19886614,2,EN300-761121
Cl.CC(C)N1C=NC=C1C(=O)O,19886840,2,EN300-6473514
Cl.CN(C)C1CCC(CC1)C(=O)O,19887116,2,EN300-6746882
Cl.CN(C)C1(CCC2(CC1)C(=O)O)CC2,19887192,2,EN300-6496593
OC(=O)C1(Cl)CCCCC1,19887776,2,EN300-155481
OC(=O)C1(Cl)CCC1,19887780,2,EN300-174740
OC(=O)C=1C=CN2C(Br)=CN=C2C1,19889682,2,EN300-7539252
OC(=O)CC=1C=C(Br)C=C(Br)C1,19889732,2,EN300-3032948
OC(=O)CC=1C=C(F)C=C(Br)C1,19889772,2,EN300-206763
OC(=O)CC=1C=C(Br)C=CC1Br,19889812,2,EN300-120073
OC(=O)CC=1C=CC(Cl)=C(Br)C1,19889852,2,EN300-113758
COC=1C=CC(CC(=O)O)=CC1Br,19889892,2,EN300-84160
CC(C(=O)O)C=1C=C(Br)C=CC1F,19889932,2,EN300-1137812
CC(C(=O)O)C=1C=CC=C(Br)C1F,19890012,2,EN300-1137811
COC=1C=CC(C(=O)O)=C2NN=CC12,19891384,2,EN300-27713408
OC(=O)C=1C=CC=C(C1)C=2C=CC=CC2,19892902,2,EN300-265725
CC(C)(C(=O)O)C=1C=CC(Br)=C(F)C1,19897788,2,EN300-1912138
OC(=O)C=1C=CC=CC1NC2COC2,19898172,2,EN300-2744468
Cl.CC(C)N1C=C2CCCC(C(=O)O)C2=N1,19898994,2,EN300-27748695
CCC=1C=CC=2NC(=O)C(CC(=O)O)C2C1,19955094,2,EN300-374790
CC(C)(C)OC(=O)C(C1CCCC1)C(=O)O,19955096,2,EN300-250168
CC(C)C=1C=C(C=2C(C)=NN(CC(=O)O)C2N1)C(F)(F)F,19955290,2,EN300-231680
OC(=O)C=1C=CC=C(O)C1Br,19973536,2,EN300-133972
CC(C)(C)OC(=O)C1(CC2(C1)C(=O)O)C2,19976654,2,EN300-1179998
CSC=1C=CC=CC1OC=2C=CC(=CC2)C(=O)O,19976808,2,EN300-7427059
CSC=1C=CC(OC=2C=CC(=CC2)C(=O)O)=CC1,19976846,2,EN300-7427044
OC(=O)C=1C=CC=C(Cl)C1Br,19976998,2,EN300-105772
OC(=O)C=1C(F)=CC(Cl)=CC1Br,19977018,2,EN300-4267008
OC(=O)C=1C=C(F)C=C(F)C1Br,19977038,2,EN300-249876
OC(=O)C=1C=C(Cl)C=C(Cl)C1Br,19977058,2,EN300-2996692
CC=1C=CC(Br)=C(C(=O)O)C1F,19977078,2,EN300-1702329
OC(=O)C=1C=C(F)C=C(Cl)C1Br,19977098,2,EN300-180800
OC(=O)C=1C(F)=C(Cl)C=CC1Br,19977114,2,EN300-696009
CC=1C=C(Cl)C(C(=O)O)=C(Br)C1,19977154,2,EN300-746650
COC=1C=C(C(=O)O)C(Br)=CC1C,19977208,2,EN300-8199635
OC1COC2=C(C=NN2C1)C(=O)O,19977672,2,EN300-6497444
OC(=O)C1CC21CCC(=O)CC2,19990138,2,EN300-219519
CSC=1C(Br)=CC=CC1C(=O)O,19991322,2,EN300-7862162
OC(=O)CN1N=C(I)C=2C=CC=CC12,19991886,2,EN300-19459520
CSC=1C(Br)=CC=CC1CC(=O)O,19992286,2,EN300-28249843
OC(=O)COC=1C=CC(I)=CC1Br,19992480,2,EN300-28263204
CCOCC(C)C(=O)O,19993770,2,EN300-6233252
OC(=O)C=1C=COC1I,19993844,2,EN300-170680
OC(C(=O)O)C=1C=CC(F)=C(Br)C1,19994972,2,EN300-1893414
OC(=O)C=1C=C(Br)C=C(OC(F)(F)F)C1,19998512,2,EN300-141070
OC(=O)CC1(CS(=O)(=O)C1)C=2C=CON2,19999250,2,EN300-28263383
OC(=O)C=1N=COC1C2CCOCC2,20005212,2,EN300-1087026
CCCCC=1OC=NC1C(=O)O,20007050,2,EN300-4229542
OC(=O)C=1N=COC1C2CCCCC2,20007164,2,EN300-1265066
OC(=O)C1=CN=NN1C=C,20008918,2,EN300-26982724
Cl.OC(=O)C1=CC=C(O1)C=2C=CC=CN2,20018786,2,EN300-27149861
OC(=O)C=1C=NC=2C(Br)=CN=CC2C1O,20020302,2,EN300-3278440
CC=1C=C(Br)C2=NC(=CN2C1)C(=O)O,20020364,2,EN300-7371540
OC(=O)C=1C=CC(OC=2C=CC=CC2F)=CC1,20020404,2,EN300-7427033
OC(=O)C1OCCC=2C(O)=CC=CC12,20021714,2,EN300-27081773
OC(=O)C1(CC2CC1C(=O)C2)C(F)(F)F,20021980,2,EN300-27780810
CCC=1C=CC=C(OC=2C=CC(=CC2)C(=O)O)C1,20023554,2,EN300-7427041
CCC=1C=CC=CC1OC=2C=CC(=CC2)C(=O)O,20023592,2,EN300-7427037
OC(=O)C1=CSC=2C(F)=CC=CC12,20023868,2,EN300-5027958
COC1=NNC=C1C(=O)O,20026024,2,EN300-117523
OC(=O)C=1C=NNC1CC=2C=CC=C(C2)[N+](=O)[O-],20026148,2,EN300-26667556
CCN1N=C2CCCCC2=C1C(=O)O,20048066,2,EN300-7357891
OC(=O)CC1=CSC=2C(Br)=CC=CC12,20048648,2,EN300-8734827
OC(=O)[C@H]1C[C@@](O)(C1)C=2C=CC=C(Br)C2,20049014,2,EN300-27194315
CCCOC=1C=CC=CC1C(=O)O,20049360,2,EN300-56136
CC=1C=CC(CC(=O)O)=C(C)C1,20049382,2,EN300-95819
OC(=O)C(=C)CC=1C=CC=CC1,20049404,2,EN300-134334
CC1=CSC=2C=CC(=CC12)C(=O)O,20049426,2,EN300-8091539
COC=1C=CC(CC(=O)O)=CN1,20049448,2,EN300-1138740
CC=1C=CC=C(N1)C(F)(F)C(=O)O,20049570,2,EN300-1939369
CCC=1C=CC(=CC1F)C(=O)O,20049586,2,EN300-3002758
OC(=O)CC1OCCC=2SC(Br)=CC12,20049608,2,EN300-89688
OC(=O)C1=CC=2C=C(Br)C=C(F)C2O1,20049644,2,EN300-784935
CN1N=C(CC(=O)O)C=C1C(F)(F)F,20049660,2,EN300-232621
OC(=O)C=1C=CC2=C(C1)NC=3C=CC=CC32,20049682,2,EN300-205926
Cl.CN(CC(=O)O)C=1C=CN=CC1,20049776,2,EN300-8220329
CN(C)C(=O)C(C)(C)C(=O)O,20049794,2,EN300-1273331
CC=1C=CC=C(OCC(=O)O)C1F,20049832,2,EN300-1627796
OC(=O)C=1C=CC=2C=NNC(=O)C2C1,20049852,2,EN300-19569205
OC(=O)C=1C=CC(Cl)=C(C1)C(F)F,20050036,2,EN300-6509636
OC(=O)C=1C=CC(Cl)=CC1C(F)F,20050066,2,EN300-6509635
OC(=O)C=1C=CC(F)=CC1C(F)F,20050088,2,EN300-6509398
CC1(CCC(CC1)C(F)(F)F)C(=O)O,20050132,2,EN300-27114588
